sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_no_pass3_00369,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5906,0.3124,0.265,0.0,45.0,9.05,2,image+text
synth_no_pass3_00370,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4937,0.2652,0.2172,0.0,44.5,9.05,2,image+text
synth_no_pass3_00371,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4451,0.2161,0.2183,0.0,45.5,9.05,2,image+text
synth_no_pass3_00372,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5513,0.3097,0.2307,0.0,45.0,9.05,2,image+text
synth_no_pass3_00373,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8623,0.4946,0.3558,0.0,46.0,9.05,2,image+text
synth_no_pass3_00374,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7205,0.4033,0.3059,0.0,44.0,9.05,2,image+text
synth_no_pass3_00375,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4825,0.259,0.213,0.0,41.0,9.05,2,image+text
synth_no_pass3_00376,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.477,0.3017,0.1648,0.0,42.5,9.05,2,image+text
synth_no_pass3_00377,no_pass3,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4309,0.21,0.21,0.0,48.0,9.05,2,image+text
synth_no_pass3_00378,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5238,0.3025,0.2106,0.0,43.5,9.05,2,image+text
synth_no_pass3_00379,no_pass3,What color is the circle?,the circle is green,olive | olive | brown,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6216,0.3022,0.3088,0.0,41.5,9.05,2,image+text
synth_no_pass3_00380,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.458,0.2337,0.2131,0.0,43.5,9.05,2,image+text
synth_no_pass3_00381,no_pass3,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.5486,0.2762,0.2619,0.0,45.5,9.05,2,image+text
synth_no_pass3_00382,no_pass3,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5009,0.2606,0.2297,0.0,45.0,9.05,2,image+text
synth_no_pass3_00383,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.943,0.4467,0.4849,0.0,46.0,9.05,2,image+text
synth_no_pass3_00384,no_pass3,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.4379,0.2143,0.2134,0.0,46.0,9.05,2,image+text
synth_no_pass3_00385,no_pass3,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.4831,0.306,0.1668,0.0,43.0,9.05,2,image+text
synth_no_pass3_00386,no_pass3,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.713,0.3968,0.3058,0.0,44.0,9.05,2,image+text
synth_no_pass3_00387,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5719,0.3035,0.258,0.0,47.5,9.05,2,image+text
synth_no_pass3_00388,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5222,0.301,0.2102,0.0,42.5,9.05,2,image+text
synth_no_pass3_00389,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7103,0.4862,0.2139,0.0,41.5,9.05,2,image+text
synth_no_pass3_00390,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.9498,0.4442,0.4941,0.0,41.5,9.05,2,image+text
synth_no_pass3_00391,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.9589,0.4439,0.504,0.0,40.5,9.05,2,image+text
synth_no_pass3_00392,no_pass3,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.4359,0.212,0.2134,0.0,45.0,9.05,2,image+text
synth_no_pass3_00393,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5329,0.3091,0.2132,0.0,42.0,9.05,2,image+text
synth_no_pass3_00394,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8559,0.493,0.3522,0.0,39.0,9.05,2,image+text
synth_no_pass3_00395,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7404,0.3732,0.3565,0.0,44.0,9.05,2,image+text
synth_no_pass3_00396,no_pass3,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4828,0.2611,0.2107,0.0,47.0,9.05,2,image+text
synth_no_pass3_00397,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5703,0.3038,0.2559,0.0,47.5,9.05,2,image+text
synth_no_pass3_00398,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5321,0.308,0.2134,0.0,43.0,9.05,2,image+text
synth_no_pass3_00399,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.9471,0.4417,0.4942,0.0,38.0,9.05,2,image+text
synth_no_pass3_00400,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5192,0.2807,0.2274,0.0,40.0,9.05,2,image+text
synth_no_pass3_00401,no_pass3,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4379,0.2123,0.2137,0.0,46.5,9.05,2,image+text
synth_no_pass3_00402,no_pass3,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4836,0.3033,0.1693,0.0,43.5,9.05,2,image+text
synth_no_pass3_00403,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4873,0.2616,0.2149,0.0,43.0,9.05,2,image+text
synth_no_pass3_00404,no_pass3,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.4382,0.213,0.2148,0.0,46.0,9.05,2,image+text
synth_no_pass3_00405,no_pass3,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.9945,0.4921,0.4914,0.0,42.0,9.05,2,image+text
synth_no_pass3_00406,no_pass3,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7198,0.4018,0.307,0.0,39.5,9.05,2,image+text
synth_no_pass3_00407,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9474,0.4452,0.491,0.0,40.0,9.05,2,image+text
synth_no_pass3_00408,no_pass3,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.5287,0.2916,0.2247,0.0,41.5,9.05,2,image+text
synth_no_pass3_00409,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5866,0.3106,0.265,0.0,45.5,9.05,2,image+text
synth_no_pass3_00410,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.482,0.2563,0.2149,0.0,44.0,9.05,2,image+text
synth_no_pass3_00411,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5744,0.3044,0.2596,0.0,45.5,9.05,2,image+text
synth_no_pass3_00412,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.58,0.3088,0.26,0.0,45.0,9.05,2,image+text
synth_no_pass3_00413,no_pass3,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7524,0.3692,0.3724,0.0,44.5,9.05,2,image+text
synth_no_pass3_00414,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4842,0.2589,0.2141,0.0,42.5,9.05,2,image+text
synth_no_pass3_00415,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7135,0.3986,0.3041,0.0,44.5,9.05,2,image+text
synth_no_pass3_00416,no_pass3,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,the large rectangle is purple,0.7227,0.3519,0.3592,0.0,46.5,9.05,2,image+text
synth_no_pass3_00417,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4868,0.2615,0.2143,0.0,45.5,9.05,2,image+text
synth_no_pass3_00418,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7174,0.4913,0.2152,0.0,46.0,9.05,2,image+text
synth_no_pass3_00419,no_pass3,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5309,0.2598,0.2605,0.0,46.0,9.05,2,image+text
synth_no_pass3_00420,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6638,0.3425,0.3101,0.0,40.5,9.05,2,image+text
synth_no_pass3_00421,no_pass3,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5374,0.3131,0.2134,0.0,41.0,9.05,2,image+text
synth_no_pass3_00422,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9459,0.4423,0.4928,0.0,38.5,9.05,2,image+text
synth_no_pass3_00423,no_pass3,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,0.6,0.6667,True,1,a red circle,maroon,a red circle,0.5748,0.3039,0.2598,0.0,42.5,9.05,2,image+text
synth_no_pass3_00424,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7392,0.5133,0.2155,0.0,42.0,9.05,2,image+text
synth_no_pass3_00425,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,0.6,0.6667,False,1,is the circle on the left side,right side,is the circle on the left side,0.7689,0.4492,0.308,0.0,38.0,9.05,2,image+text
synth_no_pass3_00426,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,olive | olive | green | dark green,True,0.6667,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,the dominant color in this image is green,1.0171,0.4876,0.5184,0.0,39.0,9.05,2,image+text
synth_no_pass3_00427,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8822,0.4988,0.371,0.0,39.5,9.05,2,image+text
synth_no_pass3_00428,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5294,0.3053,0.2137,0.0,43.5,9.05,2,image+text
synth_no_pass3_00429,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4911,0.2645,0.2154,0.0,45.0,9.05,2,image+text
synth_no_pass3_00430,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.9089,0.4957,0.4019,0.0,40.5,9.05,2,image+text
synth_no_pass3_00431,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4866,0.26,0.216,0.0,40.5,9.05,2,image+text
synth_no_pass3_00432,no_pass3,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4863,0.2604,0.2153,0.0,44.0,9.05,2,image+text
synth_no_pass3_00433,no_pass3,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,the large rectangle is purple,0.7112,0.3452,0.3549,0.0,46.5,9.05,2,image+text
synth_no_pass3_00434,no_pass3,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.4929,0.3129,0.1697,0.0,46.5,9.05,2,image+text
synth_no_pass3_00435,no_pass3,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5225,0.2554,0.2565,0.0,45.5,9.05,2,image+text
synth_no_pass3_00436,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8939,0.4888,0.3941,0.0,46.5,9.05,2,image+text
synth_no_pass3_00437,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.503,0.2551,0.2371,0.0,45.5,9.05,2,image+text
synth_no_pass3_00438,no_pass3,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7077,0.3927,0.3024,0.0,44.5,9.05,2,image+text
synth_no_pass3_00439,no_pass3,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,a dark background,0.6229,0.3058,0.3069,0.0,46.5,9.05,2,image+text
synth_no_pass3_00440,no_pass3,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown color,0.5549,0.2795,0.2644,0.0,38.0,9.05,2,image+text
synth_no_pass3_00441,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5818,0.308,0.2631,0.0,45.0,9.05,2,image+text
